distance,dq
0.00000,-0.30173
6.12509,0.00239
7.61724,0.00239
7.77972,0.00239
6.99488,0.00386
8.45619,0.00386
8.02759,-0.00234
8.97364,-0.00234
7.67594,-0.00234
5.11044,0.01505
6.01023,-0.00281
5.22935,0.01569
3.14326,0.03684
3.12915,0.04538
-1.00000,0.14390
7.14323,-0.00320
7.36854,-0.01102
7.12300,0.00604
7.65879,0.00055
7.93960,0.01099
5.73806,-0.04751
5.63178,0.06985
6.70400,-0.01376
4.40438,-0.06396
4.92644,0.03428
4.39601,-0.04468
3.08051,-0.09784
2.14816,0.31247
3.07971,-0.10951
0.00000,-0.30180
7.77959,0.00241
7.61801,0.00241
6.12535,0.00241
6.99488,0.00397
8.45618,0.00397
8.97354,-0.00250
8.02759,-0.00250
7.67594,-0.00250
5.11044,0.01195
6.01023,-0.00243
5.22935,0.01632
3.14326,0.03633
3.12915,0.04611
-1.00000,0.14317
7.11236,-0.00212
6.92796,0.00033
7.12985,0.00084
8.13555,-0.02468
8.34749,0.00033
9.22204,0.00084
7.23099,0.00732
5.92138,-0.04753
5.61265,0.00732
5.61725,0.07154
6.53844,-0.01059
4.40357,-0.08184
4.92594,0.05469
4.39740,-0.05447
3.08222,-0.09218
2.14871,0.31418
3.07832,-0.11012
0.00000,-0.30266
8.88867,-0.00212
7.15215,0.00163
6.47733,0.00163
8.13765,0.00163
9.05344,0.00788
8.21806,0.00788
7.58084,0.00264
7.24375,0.00264
5.56630,0.00264
4.77852,0.00264
6.01019,-0.00795
5.23166,0.01747
3.14782,0.03498
3.13577,0.04776
9.29222,0.00163
9.77748,0.00163
8.23892,0.00163
-1.00000,0.14252
7.24076,-0.01528
6.91616,-0.00406
6.99780,0.00057
8.13430,0.02247
8.33696,-0.00406
8.53749,0.00057
7.22961,0.01509
5.91184,-0.05038
5.61187,0.01509
5.61779,0.06965
6.54540,-0.00905
4.40251,-0.08621
4.92532,0.05457
4.39682,-0.05196
3.08161,-0.09602
2.14835,0.31000
3.07855,-0.09894
0.00000,-0.30732
9.66671,-0.01528
8.24902,0.00398
6.61640,0.00398
7.38269,0.00398
9.04914,-0.00596
8.23684,-0.00596
7.58197,0.00082
7.26180,0.00082
5.60393,0.00082
4.75638,0.00082
6.01005,-0.00764
5.23140,0.01695
3.14697,0.03760
3.13611,0.04647
9.71596,0.00398
10.48428,0.00398
10.00075,0.00398
-1.00000,0.14191
3.07555,-0.08566
4.40039,-0.08492
4.92595,0.05303
4.39627,-0.05259
3.08172,-0.10090
2.14655,0.30601
5.52718,0.05740
5.58868,-0.01430
0.00000,-0.30203
6.74189,-0.01574
7.93353,-0.00428
9.12827,0.00576
9.07043,-0.00296
10.27396,0.00180
11.45340,-0.00121
11.50502,0.00116
10.39896,-0.00338
12.49239,-0.00001
12.39922,0.00024
10.38099,-0.00024
10.60232,0.00108
8.24435,0.00056
7.89164,0.00056
6.01185,-0.00561
5.23072,0.01742
3.14756,0.03999
3.16552,0.03820
6.97207,0.00461
-1.00000,0.14604
6.68654,0.00250
7.30223,-0.00769
8.79718,0.00617
8.94315,-0.00694
7.82543,0.00792
7.09244,-0.00468
5.73616,-0.03243
5.63266,0.06911
6.70870,-0.01335
4.40397,-0.08619
4.92484,0.04718
4.39554,-0.04855
3.07953,-0.09281
2.14794,0.29859
3.08020,-0.08339
0.00000,-0.29992
7.05402,0.00300
5.22884,0.01567
6.00865,-0.00461
3.12591,0.03806
3.14207,0.03667
7.69132,0.00254
7.63534,0.00254
9.39622,-0.00064
9.28848,-0.00064
8.96836,0.00086
9.92709,0.00086
7.66392,-0.00139
8.21887,-0.00139
5.09753,0.00812
-1.00000,0.14485
7.01083,0.00764
7.67371,0.00462
9.10165,-0.00604
9.35385,-0.00036
8.06801,-0.00793
7.08210,-0.01040
5.71934,-0.02905
5.62763,0.06667
6.70577,-0.01331
4.40219,-0.07844
4.92549,0.04556
4.39803,-0.05291
3.08323,-0.08982
2.14825,0.30748
3.07626,-0.09828
0.00000,-0.30736
7.78157,-0.00119
5.23267,0.01696
6.00988,-0.00381
3.11930,0.04503
3.14945,0.03554
7.27083,0.00371
7.74486,0.00371
9.29599,0.00192
9.86560,0.00192
10.20558,0.00064
9.68834,0.00064
8.09365,0.00233
8.08400,0.00233
5.08512,0.00388
-1.00000,0.14833
4.39618,-0.05340
4.92532,0.04989
4.40414,-0.09120
3.08001,-0.08999
2.14719,0.30663
3.07960,-0.09212
0.00000,-0.30741
5.63062,0.08524
6.70259,-0.01702
5.73967,-0.05781
7.12671,0.02598
8.01517,0.00333
9.50608,-0.00460
10.19099,-0.00084
9.86161,-0.00084
8.77367,-0.00460
7.29983,0.00333
5.22891,0.01717
6.00956,-0.00501
3.12930,0.04269
3.14333,0.03686
5.11617,0.01188
7.61244,-0.00709
7.77896,-0.00107
7.98065,-0.00107
10.10491,0.00074
9.75681,0.00074
11.25762,0.00051
10.18539,0.00051
9.76429,0.00051
10.79775,0.00051
8.96699,0.00074
9.08397,0.00074
7.09687,-0.00107
6.72110,-0.00107
-1.00000,0.14822
9.07452,-0.00713
7.92782,-0.02277
8.40791,-0.00713
6.70601,0.00141
5.58715,0.05428
4.40482,-0.08916
4.92632,0.05383
4.39542,-0.05436
3.07897,-0.09553
2.14531,0.30868
3.07764,-0.08750
0.00000,-0.30581
5.65805,-0.01846
10.00456,0.00325
8.98321,0.00325
9.29258,0.00325
7.92256,0.00763
8.59621,0.00325
7.81460,0.00325
9.40486,0.00325
6.01057,-0.00644
5.22892,0.01775
3.14543,0.03712
3.12300,0.03774
4.99514,0.00686
-1.00000,0.14951
4.39485,-0.05778
4.92520,0.05878
4.39921,-0.09863
3.07566,-0.08410
2.14496,0.31507
3.07871,-0.09638
0.00000,-0.31509
5.53132,0.06565
5.61731,-0.01472
6.72878,-0.01558
7.95500,-0.01838
8.40267,0.00796
7.96829,-0.00262
8.76162,0.00051
9.83376,-0.00162
10.19973,0.00128
9.53088,-0.00259
5.22796,0.01840
6.01052,-0.00645
3.16365,0.03808
3.14470,0.03832
6.84284,0.00524
7.95554,0.00496
8.78651,0.00496
7.21216,-0.00086
8.71951,0.00112
10.56452,0.00026
10.06016,0.00036
-1.00000,0.15383
9.47108,-0.00108
8.70072,-0.00588
7.53236,-0.00223
6.96494,-0.00732
6.68720,-0.01153
7.90603,-0.00732
8.41778,-0.00223
5.54344,0.04846
5.69068,-0.00784
4.40039,-0.07824
4.92516,0.04284
4.39539,-0.04868
3.08087,-0.10121
2.14630,0.31929
3.07586,-0.09628
0.00000,-0.31119
8.95131,0.00087
10.37152,0.00087
9.87828,0.00087
9.46564,0.00317
8.01689,0.00207
6.82984,0.00207
7.84458,0.00338
6.19922,0.00338
7.86234,0.00338
8.72401,0.00338
9.41035,0.00207
7.84105,0.00207
6.01052,-0.00154
5.22972,0.01689
3.14519,0.03811
3.15534,0.03905
-1.00000,0.15037
8.29916,-0.00308
8.00034,0.00934
8.13312,-0.00366
9.22212,0.00532
9.37664,0.00144
8.27546,0.00694
6.91492,-0.00041
6.74741,-0.01834
5.54601,0.04930
5.63414,-0.01233
4.39997,-0.07735
4.92590,0.04239
4.39577,-0.04854
3.08027,-0.09617
2.14543,0.30944
3.07601,-0.08978
0.00000,-0.30146
9.36096,0.00080
7.77108,0.00080
8.27096,0.00080
9.36571,-0.00262
10.11007,-0.00262
9.54675,-0.00117
10.33924,-0.00117
8.56764,-0.00193
8.35787,-0.00193
6.13897,0.00036
7.05824,0.00036
6.01092,-0.00097
5.22965,0.01632
3.14481,0.03585
3.15824,0.03809
-1.00000,0.14598
4.39307,-0.05323
3.07791,-0.09608
2.14385,0.31664
3.08068,-0.09608
4.39371,-0.05323
4.93699,0.01841
6.44071,0.03493
7.11385,-0.00872
7.19400,-0.02172
8.64140,-0.01048
9.35256,0.00276
10.80932,0.00255
10.87314,0.00255
9.47685,0.00276
0.00000,-0.31355
5.21542,0.01884
3.14411,0.03732
3.14724,0.03732
5.23991,0.01884
6.86982,0.00880
8.93894,0.00345
9.07828,-0.00025
9.28461,-0.00025
11.29928,-0.00092
11.45466,-0.00092
11.58860,-0.00092
11.35257,-0.00092
9.58880,-0.00025
9.13565,-0.00025
-1.00000,0.15257
4.39597,-0.05268
4.92583,0.04992
4.39859,-0.08492
3.07478,-0.10125
2.14233,0.32259
3.07868,-0.09962
0.00000,-0.32170
5.61528,0.07190
6.69774,-0.01530
5.68515,-0.04767
6.99329,0.01641
7.69616,-0.00418
8.93983,0.00042
9.14458,0.00042
8.06498,-0.00418
5.22875,0.01725
6.01073,-0.00493
3.12478,0.04877
3.14364,0.03909
5.14141,0.01201
7.37722,0.00131
8.11144,0.00131
-1.00000,0.15502
10.82375,0.00347
9.46813,-0.00412
8.59000,0.00372
9.31118,0.00581
10.64192,-0.00004
11.31544,-0.00352
7.18402,-0.02824
6.43509,0.03524
7.10580,-0.00892
4.93449,0.02062
4.39093,-0.05597
3.07611,-0.09367
2.14065,0.31843
3.07913,-0.09367
4.39117,-0.05597
0.00000,-0.31697
11.58615,-0.00051
9.19666,0.00135
8.89139,-0.00289
12.39726,0.00097
6.81026,0.01008
5.21009,0.01924
3.14361,0.03635
3.14633,0.03635
5.23522,0.01924
-1.00000,0.15362
4.39518,-0.04920
4.92479,0.04671
4.40193,-0.08695
3.07676,-0.10814
2.14363,0.35152
3.07868,-0.11681
0.00000,-0.34115
5.63029,0.07754
6.68881,-0.01725
5.73401,-0.04921
6.98562,0.02105
7.28862,-0.01120
8.63234,0.00498
9.57938,-0.00292
9.32928,0.00498
8.14736,-0.01120
5.22745,0.01758
6.00893,-0.00349
3.12027,0.04437
3.14257,0.04367
5.04039,0.01422
6.64947,0.00388
9.07086,-0.00064
10.24980,-0.00064
8.24944,0.00388
-1.00000,0.16442
4.38920,-0.04890
3.07774,-0.09945
2.13956,0.32206
3.07560,-0.09945
4.39040,-0.04890
4.93311,0.01551
6.43387,0.03264
7.10481,-0.00797
7.18202,-0.02578
8.58502,0.00334
9.46119,0.00138
10.81927,-0.00057
11.40333,-0.00012
10.69280,-0.00057
9.30817,0.00138
0.00000,-0.31528
5.23397,0.01788
3.14556,0.03699
3.14301,0.03699
5.20922,0.01788
6.80303,0.00931
9.20150,-0.00082
11.56791,0.00035
11.34871,0.00035
8.91598,-0.00082
-1.00000,0.15258
4.93933,0.05219
4.37596,-0.06705
3.04341,-0.09585
2.14622,0.35510
3.13086,-0.14987
4.43341,-0.03836
3.43627,0.04313
3.43076,0.00620
4.44290,0.01244
5.44282,-0.01451
5.76001,0.00314
7.02688,0.00356
7.88700,-0.00308
7.63449,0.00356
6.52496,0.00314
0.00000,-0.34433
6.02498,-0.00609
5.18782,0.02057
3.06654,0.04100
5.28181,0.01108
4.70884,0.00736
5.26446,-0.00319
7.52041,-0.00094
8.52230,-0.00094
6.67873,-0.00319
-1.00000,0.16493
4.38042,-0.05612
3.08498,-0.10791
2.13496,0.34416
3.04487,-0.12266
4.35858,-0.04070
5.33271,0.01334
4.87860,0.03566
0.00000,-0.32460
5.24452,0.02072
3.17847,0.03843
3.18262,0.04473
5.95536,-0.00156
-1.00000,0.15651
2.99351,0.00364
4.27512,-0.17299
4.87488,0.07179
4.39894,-0.01512
3.09701,-0.25282
2.16082,0.43037
3.16765,0.12672
4.56414,-0.06240
0.00000,-0.42247
5.13311,0.01343
5.13311,0.01343
4.81240,0.01343
5.25860,0.00964
5.95936,-0.00613
5.05327,0.04890
-1.00000,0.20061
3.90668,0.04980
5.08725,-0.00277
5.59012,0.02457
5.08725,-0.00277
3.90668,0.04980
3.14048,-0.18974
2.24606,0.30429
0.00000,-0.15187
6.94794,-0.01143
8.06810,0.00281
3.91646,-0.00217
5.85364,-0.00610
5.85364,-0.00610
3.91646,-0.00217
2.70645,-0.06775
2.70645,-0.06775
-1.00000,0.07937
3.09227,-0.21453
4.37430,0.01062
4.88440,0.03336
4.28123,-0.18705
2.99767,-0.07054
2.17157,0.44871
0.00000,-0.36277
5.30840,0.13826
5.42558,-0.00859
6.60339,-0.05181
7.72179,0.01111
7.62639,-0.05181
6.68622,-0.00859
3.19084,0.06524
5.24927,0.00670
5.87939,0.00258
4.55806,0.00258
7.04546,0.01597
6.45036,0.01597
7.52512,0.01597
8.64633,0.01597
6.82661,0.00258
7.14459,0.00258
-1.00000,0.16750
2.99921,-0.00347
4.30168,-0.18032
4.90800,0.04213
4.37900,-0.00343
3.08812,-0.19924
2.17395,0.38503
6.32349,0.00610
7.06407,0.02246
6.65866,-0.03193
5.38277,0.09744
0.00000,-0.35718
8.14282,-0.00494
7.52041,0.00020
5.35416,-0.01626
6.96020,-0.00911
5.22744,0.01159
3.12657,0.06962
-1.00000,0.17131
2.97177,0.03286
4.28057,-0.20852
4.90827,0.12102
4.47127,-0.10374
3.14925,-0.15647
2.18617,0.37012
5.60765,0.07301
5.73662,-0.00114
4.79081,-0.01966
3.42200,0.07418
0.00000,-0.40087
6.77905,-0.00240
5.33261,-0.00096
2.88477,0.00761
6.57797,-0.02292
5.99270,-0.01042
5.03516,0.05407
-1.00000,0.19424
4.35708,0.06217
4.87024,-0.05111
4.45066,0.05519
3.13708,-0.32061
2.14942,0.59044
3.04464,-0.30487
5.60515,0.02079
5.75789,0.01278
4.82124,-0.02448
3.44892,0.10258
0.00000,-0.40147
6.80273,-0.00329
5.37486,-0.00203
2.93973,0.00084
6.56683,-0.01078
5.95831,0.01139
3.09213,0.08397
-1.00000,0.17849
8.19489,-0.00909
8.03167,0.00486
6.84510,-0.02273
5.61459,0.06684
5.85542,-0.02273
7.20921,0.00486
4.38992,-0.03968
3.08192,-0.24910
2.15976,0.45853
2.99980,-0.01992
4.25363,-0.16801
4.86234,0.06343
0.00000,-0.40412
9.22796,0.00207
8.96953,0.00184
6.99108,-0.00048
5.19017,-0.00048
7.62253,0.00184
3.14539,0.09284
5.06363,0.04936
-1.00000,0.18989
9.09464,0.00570
8.39563,-0.00777
7.00873,-0.05331
6.29202,0.15649
7.20627,-0.05331
8.56361,-0.00777
4.81452,-0.14954
4.36652,0.03475
3.08839,-0.22710
2.14576,0.46826
2.97526,-0.03498
4.25242,-0.02290
0.00000,-0.46907
10.17884,-0.00001
9.04832,0.00526
6.61421,0.01917
7.01158,0.01917
9.32158,0.00526
5.23344,0.00304
3.17382,0.07823
-1.00000,0.23043
4.36070,0.05934
3.08340,-0.28050
2.14103,0.52753
3.09174,-0.24594
4.39187,0.03185
4.85493,-0.04668
0.00000,-0.39391
5.25331,0.00850
3.17897,0.06730
3.15735,0.07939
5.94164,0.01090
-1.00000,0.18223
4.93549,0.04602
4.38530,-0.05928
3.05910,-0.09239
2.15116,0.33632
3.11363,-0.13937
4.42133,-0.03506
3.40421,0.03536
3.76907,0.01237
4.03496,-0.00776
4.98630,0.06741
5.09839,-0.00896
5.33035,-0.02543
4.49606,-0.00896
4.37884,0.06741
6.60621,0.00883
7.49364,-0.00209
0.00000,-0.33603
6.02119,-0.00612
5.20496,0.01810
3.09384,0.04101
5.26239,0.01557
5.03599,-0.02477
5.97558,-0.02477
6.10108,0.00708
4.41888,0.00708
5.23226,0.00708
3.63526,0.00708
5.45290,-0.02477
4.00186,-0.02477
6.91176,-0.00072
-1.00000,0.14454
3.76277,0.04039
5.05554,-0.02244
5.32133,0.02055
4.57375,-0.05222
3.15167,-0.13611
6.11570,0.00565
6.57126,0.01570
7.85952,-0.01093
8.52972,0.00734
8.08139,-0.01097
6.83863,0.02464
6.01398,-0.02501
6.63325,-0.01396
2.21182,0.44073
0.00000,-0.24422
3.23693,0.02349
7.56791,0.00198
5.81031,0.00198
6.61001,0.00198
8.82169,0.00121
9.55442,-0.00057
8.44254,0.00205
5.26112,0.01346
4.73976,0.01346
2.68907,-0.10537
2.70754,-0.10537
6.85517,-0.00249
-1.00000,0.11506
3.76241,0.04088
5.05499,-0.02054
5.32060,0.01987
4.57311,-0.04897
3.15092,-0.13996
6.11528,0.00515
6.57102,0.01558
7.85931,-0.01092
8.53071,0.00755
8.08139,-0.01131
6.83872,0.02513
6.01391,-0.02538
6.63447,-0.01457
2.21090,0.42728
0.00000,-0.24176
3.23625,0.02647
7.56808,0.00217
6.60899,0.00217
5.81091,0.00217
8.82267,0.00129
9.55541,-0.00061
8.44318,0.00204
4.73890,0.01273
5.26112,0.01273
2.70678,-0.10085
2.68807,-0.10085
6.85472,-0.00237
-1.00000,0.11490
5.17527,-0.04911
3.65497,0.05436
3.27804,0.01122
3.14835,-0.17968
2.12148,0.38180
3.07541,-0.12855
4.31054,-0.02948
4.66032,0.01966
0.00000,-0.33105
5.64376,0.01228
5.65854,0.01228
5.64361,0.01228
3.19847,0.04350
5.26820,0.01651
-1.00000,0.15399
3.43571,-0.01117
3.11079,-0.04140
4.33703,-0.02948
4.64264,0.01138
3.11267,-0.06318
2.12206,0.17511
0.00000,-0.18522
3.63043,0.01068
3.36673,0.01008
5.69840,0.03053
3.30915,0.00777
4.52687,0.00777
3.30821,0.00777
4.73384,-0.00336
5.97614,-0.00603
6.49601,-0.00603
5.97606,-0.00603
-1.00000,0.09082
5.76451,0.03351
4.38945,-0.02817
3.17440,-0.07549
2.13681,0.21932
3.06643,-0.07944
4.61886,0.01670
3.49648,-0.00507
0.00000,-0.20518
3.54110,0.02667
4.75324,-0.00807
6.54094,-0.00553
6.04005,-0.00553
6.03990,-0.00553
4.58342,0.00873
3.40537,0.00873
3.40537,0.00873
2.98139,0.00620
-1.00000,0.08940
5.81059,0.02102
4.40290,-0.01171
3.20360,-0.13779
2.13266,0.28541
3.04104,-0.08556
4.60382,0.01374
3.44816,-0.02913
0.00000,-0.25634
3.57267,0.04799
3.25632,0.00496
4.87230,0.00298
5.70012,0.01681
6.09059,-0.00455
6.54593,-0.00455
6.15482,-0.00455
3.39678,0.01597
4.53526,0.01597
3.30745,0.01597
5.85927,-0.00608
6.67667,-0.00608
5.51993,-0.00608
-1.00000,0.11158
3.44989,-0.04581
3.13471,-0.04634
4.34842,-0.03493
4.64276,0.01266
3.10588,-0.10816
2.13635,0.25131
0.00000,-0.26998
3.52654,0.01739
4.81579,0.00527
5.55511,-0.01058
6.94812,0.00955
7.72007,-0.00098
7.50050,-0.00793
5.72245,0.04494
3.36135,0.01835
3.27647,0.01835
4.54040,0.01835
3.04582,0.02695
5.31802,-0.00362
7.04735,0.00215
8.50654,0.00215
6.14936,-0.00981
6.48019,-0.00981
5.90443,-0.00981
-1.00000,0.13032
3.10849,-0.09334
4.32684,-0.04441
4.65791,0.01873
3.12632,-0.11043
2.12591,0.29751
0.00000,-0.29046
3.60930,0.01547
4.82726,-0.00221
3.25953,0.03575
5.29171,0.01932
3.12083,0.01403
-1.00000,0.14003
4.39122,0.04475
4.54292,-0.08301
3.30335,-0.00926
2.10220,0.28405
3.16537,-0.16416
3.65155,0.05203
3.36923,0.00424
0.00000,-0.28291
5.34777,0.00621
5.55127,0.02598
4.75759,-0.01272
-1.00000,0.13480
7.32264,-0.01405
5.93069,0.01792
5.04150,0.01026
3.69240,0.03612
3.37986,0.01407
3.21563,-0.16557
4.31782,-0.01586
4.26482,0.03273
3.08227,-0.14913
2.10839,0.37692
0.00000,-0.31606
3.65946,0.02936
5.77547,0.00704
7.58626,0.00291
7.58712,0.00291
8.08056,0.00291
5.88409,-0.00871
5.88313,-0.00871
4.39593,0.00173
4.39593,0.00173
3.14501,0.00173
6.38939,-0.00040
6.16202,-0.00040
6.16174,-0.00040
-1.00000,0.14092
7.31775,0.00416
6.58846,0.01582
6.92832,0.00416
7.31750,0.00416
5.12510,-0.02290
4.75345,-0.01741
5.67846,0.00994
3.40647,0.09585
3.16322,-0.22391
4.36394,0.02148
4.62592,0.00810
3.08532,-0.16880
2.13242,0.41146
0.00000,-0.34770
7.04562,-0.00203
8.36696,-0.00203
7.35707,-0.00203
6.65287,-0.00203
8.02297,-0.00203
6.65287,-0.00203
7.35724,-0.00203
8.36696,-0.00203
7.04637,-0.00203
2.85633,0.00696
5.33210,0.00333
3.31197,0.05166
-1.00000,0.16188
4.39939,0.07466
3.11682,-0.23518
2.15210,0.49091
3.11270,-0.26945
4.39766,0.07031
4.82203,-0.07147
3.39855,0.02589
0.00000,-0.34474
3.33960,0.09608
3.28746,0.00656
4.48678,0.00656
3.23070,0.00656
5.91302,0.01222
2.86335,-0.01172
4.33903,-0.01172
-1.00000,0.15450
4.34679,0.07700
4.84950,-0.08439
4.42773,0.14625
3.13810,-0.46251
2.15282,0.64554
3.05754,-0.31490
3.32543,0.31617
4.66312,-0.09150
5.60860,0.02012
0.00000,-0.39965
5.18553,0.03917
5.03652,-0.02919
6.70482,-0.02919
5.02717,-0.02919
7.10394,0.00873
7.27422,0.00873
7.10768,0.00873
4.09542,0.00873
5.79002,0.00873
5.48463,0.00873
5.50070,0.00873
5.79703,0.00873
4.10609,0.00873
2.70248,-0.14805
5.29243,-0.02263
5.93610,0.01331
3.08793,0.08056
-1.00000,0.19449
4.92040,-0.01848
4.40468,0.03228
3.10387,-0.20564
2.15912,0.37941
3.06297,-0.18091
4.40325,-0.00113
5.47675,0.04435
0.00000,-0.27121
3.32352,0.08948
6.00750,0.00499
5.25602,0.00372
3.08604,0.05427
6.40461,-0.01292
5.51318,-0.01292
4.31890,-0.01451
2.82703,-0.01451
-1.00000,0.12372
4.93617,0.00521
4.39244,-0.01039
3.07996,-0.14228
2.14893,0.36055
3.10498,-0.18203
4.40754,0.00111
3.34183,0.09513
0.00000,-0.30383
3.14679,0.04498
5.23915,0.01015
5.26481,0.00981
2.85511,-0.01646
4.33999,-0.01646
-1.00000,0.14452
4.38361,0.08479
3.11343,-0.25491
2.15115,0.49187
3.10840,-0.25089
4.37810,0.06559
4.82105,-0.07812
3.39901,0.05943
0.00000,-0.33866
3.33118,0.07018
6.32804,0.03941
3.26026,-0.00166
3.25792,-0.00166
4.48711,-0.00166
6.76496,-0.00819
6.79492,-0.00819
6.79561,-0.00819
4.32554,-0.00421
2.85495,-0.00421
-1.00000,0.14928
7.11482,0.01650
6.35526,0.01994
6.63449,0.01650
7.11500,0.01650
4.90563,-0.02077
4.62103,-0.01967
5.60603,0.00658
3.29706,0.07119
3.12348,-0.17810
4.42829,0.02119
4.92305,0.00124
4.38272,-0.01876
3.05063,-0.12600
2.16010,0.32090
0.00000,-0.29206
5.48861,0.01531
5.59171,-0.00381
6.82957,-0.00613
8.15008,-0.00613
7.20941,-0.00613
6.34385,-0.00613
7.72827,-0.00613
6.34476,-0.00613
7.20941,-0.00613
8.14918,-0.00613
6.82902,-0.00613
2.69942,0.02130
5.26774,0.00276
6.00818,-0.00046
3.05667,0.05523
5.28930,0.00020
5.28991,0.00020
6.68048,0.00020
-1.00000,0.12907
5.71099,-0.00253
4.89536,-0.00179
3.55399,0.07783
3.15127,0.01039
3.19088,-0.28768
2.14429,0.52611
3.01220,-0.23211
4.34385,0.01953
4.87635,-0.02983
4.43633,0.06153
0.00000,-0.40866
6.71126,-0.00196
5.68352,-0.00196
5.68445,-0.00196
3.01507,0.07567
5.16635,0.00758
5.96459,0.00583
-1.00000,0.18400
4.38732,0.07401
3.13076,-0.26963
2.14255,0.54774
3.06163,-0.24412
4.38139,0.01938
4.86310,-0.04956
3.46774,0.08499
5.22740,-0.06646
6.12479,0.02774
7.47543,-0.00571
7.92189,0.01448
7.17019,-0.00897
5.84736,0.02415
8.59990,-0.01386
0.00000,-0.43341
9.00762,0.00349
8.41206,0.00349
9.46836,0.00349
8.99809,-0.00342
7.79390,-0.00022
5.94415,-0.00351
3.10878,0.07476
5.22673,0.01068
5.95120,0.01191
-1.00000,0.19857
2.98649,-0.01900
2.14927,0.44066
3.07572,-0.22578
4.37662,-0.00879
4.83714,0.00983
4.25688,-0.14697
0.00000,-0.40516
6.30303,0.04499
6.91972,-0.01377
6.98681,-0.01377
5.24515,0.01624
3.14107,0.07796
5.05770,0.04998
-1.00000,0.19358
5.59645,0.04659
4.24092,-0.05856
3.09922,-0.12971
2.10200,0.43396
3.21090,-0.20861
4.32743,0.05177
3.76885,0.02712
3.49202,0.02112
5.11326,0.01752
6.01332,-0.01675
7.30013,0.01064
7.74477,-0.00427
8.31136,-0.00143
9.51020,-0.00069
9.70297,-0.00069
0.00000,-0.36523
6.09783,-0.00789
6.25146,-0.00789
5.73420,-0.00789
3.40515,0.03751
5.67714,-0.00048
5.71665,-0.00690
8.07737,0.00334
9.58237,0.00021
10.00892,0.00021
10.31950,0.00021
9.89943,0.00021
-1.00000,0.16656
4.83009,0.00172
4.04432,0.00324
4.49265,0.00242
3.22800,0.06049
3.07513,-0.18917
4.41230,0.01996
4.92791,0.01065
4.38459,-0.04094
3.06842,-0.11896
2.13501,0.34161
0.00000,-0.27774
5.54801,0.04086
5.70973,-0.01160
5.40028,0.00335
6.72359,-0.00668
5.45998,-0.00177
5.59403,-0.00177
4.38518,-0.00177
6.01168,0.00172
3.15883,0.04179
6.51583,-0.00919
7.39658,0.00142
6.97728,0.00142
7.07328,0.00142
-1.00000,0.12749
4.62090,-0.01097
3.70069,-0.01525
3.86967,-0.01097
3.41070,0.05111
4.31539,0.00225
3.11954,-0.12313
4.42539,-0.03455
4.93314,0.04426
4.38207,-0.06243
3.05431,-0.08354
2.15104,0.31670
0.00000,-0.32338
5.50234,0.00479
5.07083,0.00479
4.36605,0.00479
4.96369,0.00479
3.58513,0.00479
3.71137,0.00479
5.26504,0.01117
6.01904,-0.00496
5.19943,0.01842
3.08261,0.03886
-1.00000,0.15763
5.94804,-0.04082
5.62988,0.04343
6.60866,-0.00804
4.43117,0.00446
4.93076,-0.02783
4.39924,0.06275
3.07825,-0.28896
2.14050,0.46777
3.09516,-0.17820
3.27846,-0.00080
0.00000,-0.37025
3.13281,0.12549
4.52301,-0.06509
6.28304,0.00064
7.12088,0.01750
5.78178,0.00903
5.60500,0.00903
7.03796,0.00903
5.22574,0.00059
2.59492,0.04432
4.75838,0.01259
5.10678,0.01259
5.09029,0.01259
8.11987,-0.00455
7.10485,-0.00455
7.09958,-0.00455
-1.00000,0.16180
4.94307,-0.02961
4.46448,-0.02890
5.47141,0.01505
5.56636,0.00930
6.73350,-0.00807
4.43526,0.05830
4.94808,-0.04199
4.40982,0.02275
3.08588,-0.17156
2.13653,0.46774
3.09371,-0.29086
3.13581,0.12687
0.00000,-0.37934
3.31575,0.00124
6.29361,0.01358
7.12823,0.00010
4.77141,0.00936
4.77160,0.00936
6.02903,0.00936
6.48184,-0.00268
5.20924,0.01351
2.65962,0.04034
7.10315,-0.00066
7.10315,-0.00066
8.12760,-0.00066
-1.00000,0.15812
6.46702,0.04739
4.95602,-0.04071
4.41851,0.01529
3.10291,-0.12635
2.15700,0.31507
3.10291,-0.12635
4.41851,0.01529
3.32240,0.00808
0.00000,-0.28485
3.32240,0.00808
6.91883,-0.01053
6.94951,-0.01053
6.94949,-0.01053
5.23216,0.00877
5.23216,0.00877
2.66629,0.02742
2.66630,0.02742
-1.00000,0.12828
4.70946,-0.01305
5.61823,0.00726
5.56153,0.03090
4.46285,-0.01184
3.12380,-0.15549
3.41041,0.02423
2.14195,0.44124
3.04540,-0.27085
4.39462,0.04842
4.94726,-0.01510
3.10146,0.12414
4.49112,-0.05395
0.00000,-0.35815
5.07031,0.01003
4.72304,0.01003
5.07099,0.01003
5.21527,-0.00180
6.03376,0.00502
6.55495,-0.00940
6.64136,-0.00342
2.88331,0.02385
-1.00000,0.15791
2.97035,0.01248
4.28280,-0.16634
4.90882,0.08556
4.46957,-0.07544
3.15020,-0.19598
2.18565,0.38142
3.41886,0.10493
4.79558,-0.02866
5.74105,0.00381
5.59917,0.06532
5.42685,-0.00883
6.84130,0.01117
0.00000,-0.38579
7.28459,-0.00127
7.28408,-0.00127
7.28554,-0.00127
6.78570,-0.00623
6.57320,-0.01990
5.99384,-0.00430
