distance,dq
4.01490,-0.00195
2.73735,-0.11994
1.75000,0.28091
2.72746,-0.13767
3.98202,0.01563
0.00000,-0.22837
8.65755,-0.00144
9.84988,-0.00144
8.53467,-0.00144
8.53574,-0.00144
9.85074,-0.00144
8.65864,-0.00144
8.29323,-0.00131
8.29302,-0.00131
10.39870,-0.00056
6.15600,0.00851
4.90747,0.00882
2.89511,0.03862
2.87459,0.04529
-1.00000,0.09968
4.49202,-0.04652
3.11360,0.08305
2.75754,-0.15320
1.75467,0.26456
2.69712,-0.09947
4.01460,-0.01283
4.55173,0.00241
4.06669,0.01584
5.21768,0.00495
5.38592,0.03188
6.56029,-0.01487
7.60847,0.00210
6.77190,0.00469
6.03506,0.00653
6.77328,-0.00366
0.00000,-0.21474
5.08718,0.00346
2.67643,-0.00274
2.81372,0.03414
4.86653,0.00922
6.44376,-0.00597
7.76946,-0.00059
-1.00000,0.09176
4.02326,-0.01769
4.54547,0.02928
4.00576,-0.03979
2.71986,-0.11077
1.75126,0.27628
2.72518,-0.11014
0.00000,-0.22826
5.46391,0.04435
5.42324,-0.00857
6.57293,-0.00857
6.25000,-0.02132
5.91907,0.00240
4.94616,0.00119
6.86581,0.00119
4.87483,0.00932
5.62950,-0.00332
2.87636,0.04154
2.85548,0.03722
7.26622,0.00458
6.31773,0.00458
-1.00000,0.09650
4.02201,0.01073
2.72756,-0.13676
1.75900,0.29564
2.72756,-0.13676
4.02201,0.01073
4.53301,-0.02238
5.97112,0.01244
6.73906,-0.00264
8.09040,-0.00663
8.75686,0.00814
8.17764,-0.00602
6.78495,-0.00262
6.44265,0.00340
10.12339,-0.00140
0.00000,-0.22331
4.88289,0.00668
2.86395,0.04157
2.86396,0.04157
4.88289,0.00668
6.34966,0.00393
8.76646,0.00120
8.89160,0.00096
10.63959,-0.00016
10.71509,-0.00016
-1.00000,0.09518
6.78405,0.09701
5.47514,-0.02176
4.01442,0.04474
2.72583,-0.25437
1.74433,0.30503
2.61691,-0.00286
3.85632,-0.11304
4.46200,0.04921
5.29037,0.02203
5.04294,-0.02839
0.00000,-0.26960
3.06128,0.15955
3.76357,-0.04558
7.69262,-0.02890
6.86498,-0.02890
6.86485,-0.02890
4.67046,0.01200
4.66951,0.01200
6.11337,0.01200
-1.00000,0.10871
7.55037,-0.00102
7.04197,0.00375
5.87051,0.02299
4.51437,-0.02059
4.04052,0.01642
2.72629,-0.12791
1.75929,0.26477
2.72331,-0.12249
3.98179,0.00591
5.18999,0.00960
6.21716,-0.00899
7.37074,-0.00079
0.00000,-0.20302
7.85533,-0.00024
6.94703,-0.00024
8.50328,-0.00024
7.00079,-0.00313
7.86587,-0.00313
4.89059,0.00341
2.84810,0.03953
2.88714,0.03885
-1.00000,0.08657
8.20956,0.00769
7.60357,0.00861
6.14548,-0.03266
5.63490,0.06752
6.52405,-0.01479
4.18879,-0.07573
3.99325,0.03104
2.77775,-0.11870
1.73077,0.20141
3.01472,-0.01137
0.00000,-0.18269
8.02889,-0.00232
8.02902,-0.00232
9.29345,-0.00232
8.04941,-0.00290
8.04962,-0.00290
5.68595,0.01074
4.96392,0.00317
3.04126,0.03710
-1.00000,0.08139
4.47905,0.05479
4.03496,0.00507
2.75474,-0.18713
1.78041,0.25780
2.63191,0.01186
3.89309,-0.11556
0.00000,-0.24581
2.98909,0.11898
4.34566,-0.03386
5.26864,0.01301
4.89291,-0.02432
6.24196,0.03155
7.18816,-0.00963
8.56105,-0.00531
9.15214,0.00737
8.23440,-0.00313
6.95513,0.00482
5.56341,-0.00781
4.89714,0.00046
4.69438,0.03245
2.43144,-0.00086
4.44315,-0.00219
6.81145,-0.00860
9.18578,0.00154
10.22123,-0.00200
8.44891,-0.00081
-1.00000,0.10735
5.23711,0.06939
4.00223,0.01059
2.70709,-0.16153
1.76388,0.30733
2.75989,-0.18115
4.04806,0.05139
4.52774,-0.02252
5.31106,0.00907
3.17071,0.08755
4.07195,-0.01987
3.25385,-0.02777
0.00000,-0.21049
5.89106,-0.01736
5.19877,-0.01736
5.91285,-0.01736
2.83110,0.05105
5.54820,-0.00340
6.15501,-0.00340
5.49169,-0.00340
2.81730,0.00659
3.90075,0.00659
-1.00000,0.08606
12.54920,-0.00009
11.34420,0.00081
10.31568,-0.00222
10.94930,-0.00008
12.27271,0.00097
8.88240,0.00425
8.13749,0.00181
6.78660,-0.01827
6.04642,0.02410
6.73534,-0.00662
4.54522,-0.01368
4.01951,0.00948
2.72546,-0.13965
1.75551,0.29590
2.72799,-0.13965
4.01908,0.00948
0.00000,-0.22565
13.55748,-0.00037
11.33789,-0.00022
12.96384,-0.00057
8.59009,-0.00165
6.46227,0.00619
4.86276,0.00606
2.86165,0.04341
2.86484,0.04341
4.88490,0.00606
-1.00000,0.09681
8.64239,-0.01184
7.16455,0.00753
6.31536,0.00482
4.92658,-0.00800
4.37333,-0.01222
5.46629,0.00955
6.73874,-0.01350
7.88289,0.00372
7.84353,-0.00141
8.97166,-0.00141
3.01476,0.05317
2.86408,-0.11672
3.97828,0.00057
1.81690,0.31200
0.00000,-0.15849
9.15778,0.00315
8.87972,0.00315
9.21609,0.00315
6.91215,-0.00099
4.50071,0.00145
5.52203,0.00923
2.41449,-0.01021
2.37857,-0.06963
2.37946,-0.06963
-1.00000,0.06257
11.70857,0.00343
10.73039,0.00120
9.38007,0.00030
8.41348,0.00238
8.75606,0.00019
7.04006,-0.01397
6.00663,0.02294
4.55491,-0.01935
4.01811,0.01706
2.72552,-0.16002
1.75185,0.32603
2.72452,-0.16002
4.01151,0.01706
0.00000,-0.23455
7.13699,0.00674
7.41220,-0.00353
11.65537,-0.00110
12.72102,-0.00110
11.65619,-0.00110
10.92629,-0.00089
10.92809,-0.00089
6.48886,-0.00767
4.85825,0.00729
2.86168,0.04690
2.86507,0.04690
4.86521,0.00729
-1.00000,0.09850
8.92088,0.00271
8.37234,-0.00282
7.15756,0.00537
6.45176,-0.00692
7.15642,0.00537
8.37229,-0.00282
5.24297,0.01330
4.00803,0.04094
2.77653,-0.14498
2.99348,0.03135
1.78849,0.38998
0.00000,-0.20774
9.92652,-0.00052
9.03651,0.00011
6.93817,-0.00123
6.93699,-0.00123
9.03539,0.00011
5.40896,-0.00417
5.40860,-0.00417
4.29993,-0.02861
2.36245,-0.08457
2.36219,-0.08457
-1.00000,0.08510
4.99819,0.00084
6.28030,0.00660
6.75883,-0.00965
6.17059,0.00660
4.86123,0.00084
4.12135,-0.01555
2.76655,-0.04372
2.93211,0.00873
1.82215,0.20714
0.00000,-0.12684
3.11881,0.01088
8.19443,0.00466
8.78644,-0.00123
8.85940,-0.00123
4.90442,-0.00311
7.07493,-0.00034
6.90190,-0.00034
4.66389,-0.00311
2.37775,-0.04712
2.37794,-0.04712
2.59725,-0.00239
-1.00000,0.05545
5.25998,-0.00218
6.52034,0.00551
6.83420,0.00171
6.05393,0.00551
4.67580,-0.00218
4.14627,-0.01134
2.77422,-0.10308
2.84499,0.02215
1.80765,0.28778
0.00000,-0.15593
3.18628,0.02334
8.27633,-0.00422
8.74812,0.00113
9.04623,0.00113
5.33084,0.00350
7.41148,-0.00234
6.67788,-0.00234
4.27182,0.00350
2.36394,-0.06461
2.36835,-0.06461
3.59397,-0.00678
-1.00000,0.06434
4.53283,-0.00623
4.02461,0.00027
2.72011,-0.09945
1.77351,0.25271
2.75911,-0.18385
4.04871,0.04744
2.97930,0.09574
4.33729,-0.02321
5.24235,0.00963
4.89018,-0.01143
4.57436,-0.00032
5.79235,0.00285
7.09326,0.00110
7.25888,0.00285
6.31067,-0.00032
0.00000,-0.19829
5.61966,-0.00041
4.87116,0.00516
2.82248,0.03352
4.89893,-0.00793
2.40413,0.00237
4.76203,0.00006
3.65399,0.00006
5.84424,-0.00069
5.94459,-0.00069
7.94371,-0.00052
7.34959,-0.00052
7.36266,-0.00069
8.26355,-0.00069
6.67506,0.00006
6.55942,0.00006
-1.00000,0.08138
4.90796,0.00620
4.33843,-0.03327
5.27088,0.01028
2.98804,0.09177
2.75772,-0.17663
4.04898,0.05437
4.53231,-0.01190
4.02759,-0.01704
2.71560,-0.09435
1.76872,0.25299
0.00000,-0.20637
5.26320,0.03748
6.34111,-0.00776
5.39318,-0.02683
5.25167,-0.00216
4.46365,-0.00216
5.87720,-0.00216
2.42837,0.00323
4.90006,-0.00937
5.61651,0.00095
2.81030,0.03766
4.88100,0.00554
6.38657,0.00554
-1.00000,0.08401
4.03609,0.02575
2.73582,-0.15252
1.76092,0.30791
2.73265,-0.15252
4.02409,0.02575
4.55521,-0.03382
5.95781,0.02872
6.94317,-0.00610
6.95378,-0.00082
8.30043,-0.00401
9.53457,0.00628
10.50007,-0.00478
9.96856,0.00446
10.54853,-0.00128
8.62994,-0.00114
0.00000,-0.22525
4.89200,0.00380
2.87187,0.04458
2.87328,0.04458
4.87748,0.00380
6.43914,-0.00833
9.77670,-0.00132
11.57683,0.00052
-1.00000,0.09576
4.02182,0.00179
2.72988,-0.12828
1.75692,0.28494
2.72770,-0.12828
4.02108,0.00179
4.55164,-0.00871
6.01750,0.01749
6.81151,-0.00648
8.12308,0.00029
8.40786,-0.00035
7.17955,-0.00480
9.73286,0.00064
0.00000,-0.22119
4.88224,0.00836
2.86750,0.03995
2.86676,0.03995
4.86717,0.00836
10.37107,-0.00018
10.06419,-0.00018
-1.00000,0.09490
4.53884,0.03163
4.01480,-0.01944
2.71441,-0.10572
1.75873,0.27454
2.74506,-0.15058
4.03784,-0.00994
3.05800,0.09044
4.14663,-0.04107
4.94662,0.03105
5.03166,-0.00695
6.32292,-0.00043
7.01771,-0.00043
6.29974,-0.00695
0.00000,-0.22216
5.62414,-0.00675
4.86185,0.00890
2.83183,0.03730
4.89782,0.00574
2.83848,-0.00802
4.34088,0.00191
6.81679,0.00191
-1.00000,0.09500
4.54712,-0.00631
3.99667,-0.00312
2.68144,-0.12299
1.75015,0.31110
2.78106,-0.17863
4.05669,0.03686
3.26834,0.03097
3.00276,0.07452
4.26596,-0.09971
5.53938,0.04693
6.45867,-0.00631
6.04592,-0.00631
4.75069,0.04693
0.00000,-0.25029
5.63210,0.00093
4.82847,0.00759
2.76836,0.04295
4.92718,-0.00153
4.35309,0.00819
5.90665,-0.01800
4.31924,-0.01800
-1.00000,0.10421
8.78011,-0.00217
8.30829,0.00196
8.73662,0.00069
9.08702,0.00064
9.08622,-0.00241
7.74057,-0.00036
6.83463,-0.00225
6.85783,-0.01229
6.05140,0.02582
6.67911,-0.00694
4.54680,-0.01008
4.02102,0.00100
2.72938,-0.12834
1.75766,0.28279
2.72689,-0.12834
4.02097,0.00100
0.00000,-0.22200
8.73168,0.00037
9.85038,0.00037
8.35962,0.00037
8.83529,-0.00020
10.13964,-0.00020
9.74329,0.00056
9.66197,0.00056
7.34451,0.00035
8.01229,0.00035
5.86490,0.00199
7.41467,0.00199
4.88310,0.00785
2.86515,0.04136
2.86299,0.04136
4.87504,0.00785
-1.00000,0.09635
8.78011,-0.00218
8.30825,0.00265
8.73761,0.00053
9.08599,-0.00079
9.08523,-0.00212
7.73953,-0.00034
6.83471,-0.00344
6.85895,-0.01151
6.05134,0.02366
6.67894,-0.00627
4.54670,-0.00999
4.02068,0.00254
2.72890,-0.13002
1.75761,0.28400
2.72728,-0.13002
4.02121,0.00254
0.00000,-0.22330
8.36073,0.00038
9.85109,0.00038
8.73167,0.00038
10.13859,0.00018
8.83521,0.00018
9.66099,0.00057
9.74249,0.00057
8.01124,0.00047
7.34313,0.00047
7.41469,0.00234
5.86410,0.00234
4.88373,0.00743
2.86498,0.04190
2.86369,0.04190
4.87587,0.00743
-1.00000,0.09711
5.79219,0.04413
5.12213,-0.01474
5.98359,0.00018
5.04719,0.03617
5.16000,-0.00852
4.22995,-0.01500
4.29770,-0.04237
4.08659,0.00218
3.12896,0.04942
3.28076,0.00992
2.75185,-0.14792
4.03811,-0.00433
4.54305,0.03071
4.01524,-0.02636
2.71087,-0.09488
1.76017,0.27220
0.00000,-0.23389
5.38863,-0.01340
6.77592,-0.01340
6.08783,-0.01340
6.04167,-0.01213
4.34601,-0.01213
6.14812,0.00189
5.40238,0.00189
4.87140,0.00884
3.28316,0.00884
3.96592,0.01664
5.38620,0.01664
4.89519,0.00761
5.62842,-0.00688
4.85976,0.00992
2.82175,0.03745
-1.00000,0.10472
5.79301,0.04580
5.12277,-0.01674
5.98408,0.00074
5.04798,0.03733
5.15959,-0.00731
4.23028,-0.02101
4.29770,-0.03938
4.08694,0.00122
3.12940,0.05236
3.28161,0.00911
2.75164,-0.14657
4.03763,-0.00961
4.54191,0.03601
4.01491,-0.03097
2.70976,-0.09077
1.75945,0.26949
0.00000,-0.23287
5.38963,-0.01373
6.08851,-0.01373
6.77679,-0.01373
6.04283,-0.01239
4.34699,-0.01239
6.14851,0.00178
5.40296,0.00178
4.87129,0.01053
3.28332,0.01053
3.96558,0.01621
5.38616,0.01621
4.89472,0.00859
5.62852,-0.00782
4.85922,0.01077
2.82084,0.03656
-1.00000,0.10398
6.70846,0.01734
6.89460,-0.01633
8.28954,-0.00040
9.05840,0.00408
10.42332,-0.00161
11.06215,0.00037
10.44572,-0.00161
9.08040,0.00408
6.05116,0.01751
6.65492,-0.00379
4.54791,-0.00694
4.02061,0.00356
2.72910,-0.13320
1.75774,0.28939
2.72645,-0.13320
4.02094,0.00356
0.00000,-0.22639
6.77295,-0.00340
7.63162,-0.00340
5.86900,-0.00340
8.70593,-0.00175
11.08877,0.00009
12.13937,-0.00007
11.11942,0.00009
8.74752,-0.00175
4.88027,0.00717
2.86566,0.04246
2.86311,0.04246
4.86956,0.00717
-1.00000,0.09790
10.61354,0.01006
9.15207,0.00382
8.88429,-0.00297
9.12985,0.00090
7.78315,-0.00194
6.82004,0.00262
6.88295,-0.01184
8.30756,-0.00299
6.05154,0.02268
6.67454,-0.00481
4.54821,-0.01050
4.02146,0.00177
2.72870,-0.12912
1.75843,0.28629
2.72702,-0.12912
4.02181,0.00177
0.00000,-0.22589
11.03269,-0.00291
11.27891,-0.00291
10.81004,-0.00291
9.83981,-0.00075
9.64102,-0.00075
7.45225,0.00061
8.02680,0.00061
7.34111,0.00082
5.83770,0.00082
8.47242,0.00059
8.79097,0.00059
4.88189,0.00742
2.86529,0.04150
2.86343,0.04150
4.87271,0.00742
-1.00000,0.09761
10.61366,0.00949
9.15214,0.00406
8.88429,-0.00299
9.12970,0.00138
7.78280,-0.00178
6.81996,0.00353
6.88301,-0.01293
8.30780,-0.00343
6.05184,0.02345
6.67447,-0.00497
4.54849,-0.00925
4.02214,-0.00119
2.72835,-0.12600
1.75872,0.28461
2.72930,-0.12600
4.02097,-0.00119
0.00000,-0.22411
10.81004,-0.00280
11.27891,-0.00280
11.03374,-0.00280
9.64106,-0.00088
9.83967,-0.00088
7.45107,0.00047
8.02659,0.00047
5.83753,0.00056
7.34108,0.00056
8.79124,0.00083
8.47266,0.00083
4.87307,0.00829
2.86409,0.04028
2.86531,0.04028
4.88223,0.00829
-1.00000,0.09663
8.51006,-0.00426
9.46885,0.00307
10.81788,-0.00141
11.25698,0.00178
10.43074,-0.00229
9.03511,0.00374
8.24479,0.00240
6.81338,-0.01489
6.05012,0.02155
4.54759,-0.01581
4.02023,0.01319
2.72955,-0.14098
1.75850,0.29294
2.72717,-0.14098
4.02176,0.01319
0.00000,-0.22226
6.73543,-0.00611
12.33133,-0.00049
11.59483,-0.00014
9.23815,-0.00079
10.94418,0.00010
8.56994,-0.00038
8.68148,-0.00038
6.58104,0.00578
4.86470,0.00531
2.86261,0.04359
2.86553,0.04359
4.88838,0.00531
-1.00000,0.09560
3.50518,-0.00762
3.46145,-0.00694
4.43963,-0.01331
5.50188,0.00501
6.61178,0.00562
6.85411,-0.00831
6.03783,0.00562
4.78454,0.00501
3.14119,0.09606
3.85762,-0.01411
2.74837,-0.14943
4.03745,0.00799
4.54204,0.02066
4.01797,-0.01780
2.71606,-0.10057
1.76290,0.25978
0.00000,-0.21886
4.55718,0.00488
3.57629,0.00488
3.00156,0.00488
5.66079,-0.00775
7.48404,-0.00052
7.85893,0.00146
6.55336,-0.00052
4.35405,-0.00775
4.89214,0.00007
5.62782,-0.00434
4.86385,0.00860
2.82954,0.03822
-1.00000,0.08910
4.94666,0.02769
3.98827,0.04121
3.16794,-0.02086
4.99437,-0.02917
4.78428,0.03151
4.60861,-0.00293
3.54450,-0.04224
3.77886,0.05216
3.13886,0.10190
3.78420,-0.01387
2.74815,-0.17045
4.03610,0.01813
4.54062,0.01450
4.01789,-0.01197
2.71511,-0.11292
1.76279,0.28683
0.00000,-0.22854
5.82741,-0.01014
5.43997,-0.01014
4.68783,-0.01014
5.44893,0.00210
5.88844,0.00210
4.19003,-0.00816
5.80585,-0.00816
5.54854,-0.00278
4.77283,-0.00278
3.36664,-0.01638
4.84675,-0.01638
4.89197,-0.00207
5.62720,-0.00350
4.86393,0.00822
2.82865,0.03928
-1.00000,0.09796
6.23372,-0.00168
4.82482,0.05676
4.15403,-0.02222
5.03411,-0.02432
4.04427,0.01206
3.87162,0.03385
3.61711,-0.02868
4.65648,-0.00582
3.12466,0.10818
3.69612,-0.01274
2.74543,-0.18781
4.03461,0.02197
4.54106,0.01539
4.01830,-0.01252
2.71764,-0.11686
1.76266,0.30057
0.00000,-0.23577
6.42585,-0.00209
6.63646,-0.00209
6.98622,-0.00209
5.94530,0.00085
5.46645,0.00085
3.22471,-0.00206
4.72528,-0.00206
3.47440,-0.00918
4.94182,-0.00918
4.81280,-0.00680
5.60690,-0.00680
4.89148,-0.00225
5.62670,-0.00399
4.86552,0.00861
2.83248,0.04018
-1.00000,0.09774
6.46541,-0.01533
6.34961,0.02834
7.50877,-0.01331
8.62372,0.00377
8.70666,-0.00374
7.68203,0.00543
5.18704,-0.01999
4.23479,-0.03114
3.14768,0.09045
3.14770,-0.00958
2.76029,-0.14533
1.75589,0.27795
2.70119,-0.10717
4.00912,-0.02015
4.54343,0.03340
4.04315,-0.01898
0.00000,-0.22846
5.62875,-0.00687
4.84949,0.00910
2.80466,0.03906
4.90470,0.01023
4.58392,0.01909
5.71923,0.00065
4.89093,0.00065
7.67128,0.00355
9.55045,-0.00038
9.68031,0.00029
7.97389,-0.00010
-1.00000,0.09858
4.54456,0.03785
4.00967,-0.02234
2.70148,-0.10547
1.75644,0.28835
2.76039,-0.16129
4.04344,-0.01878
3.14566,0.09624
3.15458,-0.00860
4.21902,-0.02774
5.23319,-0.02643
6.60299,0.01314
6.81636,-0.00278
7.80221,-0.00587
8.40435,0.00125
8.16546,0.02233
6.86354,-0.00814
0.00000,-0.23471
5.63026,-0.00826
4.85052,0.00911
2.80619,0.03807
4.90599,0.01112
4.55845,0.01755
5.34547,0.00470
5.20986,0.00470
8.60227,0.00083
7.66073,0.00083
9.48654,-0.00098
8.06609,-0.00098
8.94781,-0.00684
8.35521,-0.00684
-1.00000,0.09997
4.54360,0.03161
4.01041,-0.01943
2.70186,-0.10932
1.75602,0.28577
2.75929,-0.15064
4.04276,-0.01673
3.14346,0.08881
3.15486,-0.00732
4.21931,-0.03598
5.18471,-0.01319
5.64376,0.01487
4.97721,0.00159
7.00525,-0.01705
8.03927,0.00592
7.37113,0.01655
6.15307,-0.00660
0.00000,-0.23317
5.62979,-0.00673
4.85049,0.00933
2.80702,0.03916
4.90485,0.01103
4.51099,0.01788
6.13779,0.00173
5.00655,0.00173
7.37503,0.00262
7.09164,0.00262
8.58997,-0.00106
8.83992,-0.00106
8.04090,-0.00592
7.31808,-0.00592
-1.00000,0.09891
3.13287,0.04226
2.75564,-0.08084
4.04500,-0.02370
4.54021,0.01489
4.00122,-0.01546
2.69924,-0.07926
1.76588,0.20624
0.00000,-0.18163
5.19018,0.02005
6.65052,-0.00131
7.51011,-0.00206
7.25726,-0.00206
6.58228,0.00558
3.78799,-0.00580
3.95594,-0.00580
2.57900,-0.00580
5.62272,-0.00038
4.84712,0.00726
2.80258,0.03055
5.22337,-0.00271
6.41546,-0.00121
7.63393,-0.00121
5.99277,-0.00121
-1.00000,0.08360
3.09894,-0.00150
2.74416,-0.06872
4.01966,-0.00690
4.53892,0.01479
4.01892,-0.04389
2.70660,-0.07256
1.76291,0.20426
0.00000,-0.18605
5.12995,0.03968
6.54721,-0.01266
7.41893,0.00109
7.16625,0.00109
6.40688,0.01426
3.02080,0.00590
4.18627,0.00590
3.02312,0.00590
4.88502,0.00905
5.62144,-0.00265
2.81607,0.03403
5.10716,-0.01359
6.20872,-0.00314
5.82108,-0.00314
7.45500,-0.00314
-1.00000,0.08200
6.77136,-0.00636
5.90335,0.00087
4.53781,0.02895
4.02547,-0.01567
2.72589,-0.10614
1.75847,0.25959
2.72277,-0.10875
4.02142,-0.03997
5.18827,0.02763
5.76895,0.00044
7.17507,-0.00408
5.15627,-0.00408
5.94700,0.02809
0.00000,-0.21198
6.78546,0.00120
6.74760,0.00120
7.76153,0.00120
4.87282,0.00916
2.86907,0.03543
2.86967,0.04303
6.03561,-0.00637
6.64452,-0.00761
6.55646,-0.00761
5.07119,-0.00761
-1.00000,0.08942
5.94306,0.01715
4.46740,-0.01743
4.58500,0.02662
3.54531,-0.05313
3.71575,0.02662
5.09242,-0.01743
5.80162,0.01715
3.13142,0.10110
3.77530,-0.01163
2.74608,-0.15656
4.03462,-0.00625
4.54045,0.02877
4.01921,-0.01472
2.71689,-0.11068
1.76248,0.27504
0.00000,-0.22082
6.44100,-0.00418
6.58740,-0.00418
6.20280,-0.00418
4.18539,0.00275
3.95977,0.00275
5.14601,-0.00290
5.37085,-0.00290
3.03018,-0.00290
3.98720,-0.00290
5.82980,0.00275
5.20061,0.00275
6.04182,-0.00418
6.80860,-0.00418
5.43598,-0.00418
4.89126,0.00410
5.62737,-0.00604
4.86557,0.00776
2.83186,0.03959
-1.00000,0.09643
4.54259,0.03318
4.01081,-0.02232
2.70241,-0.10387
1.75538,0.28351
2.75750,-0.15247
4.04176,-0.01555
3.14090,0.08810
3.17080,-0.00697
4.20464,-0.02516
5.19510,-0.00941
6.61619,0.01532
7.58114,0.00434
6.91761,0.00434
5.45386,0.01532
0.00000,-0.23577
5.62864,-0.00699
4.85146,0.00937
2.80914,0.03814
4.90252,0.01013
4.47236,0.01318
5.19466,-0.00829
6.76607,-0.00517
7.01735,-0.00517
8.22648,-0.00253
8.32750,-0.00253
7.08050,-0.00253
7.55633,-0.00253
4.88983,-0.00517
5.55023,-0.00517
-1.00000,0.10269
4.53518,-0.01263
4.02286,0.00438
2.71919,-0.10235
1.76877,0.25174
2.75648,-0.18506
4.04877,0.05477
2.98372,0.10350
4.32689,-0.03484
5.26196,0.01210
4.91750,-0.00957
6.25091,0.01630
7.09330,-0.01016
6.80313,0.01056
5.69310,-0.00481
4.63572,-0.00208
0.00000,-0.19574
5.62132,0.00096
4.86986,0.00470
2.82601,0.03415
4.89831,-0.01025
2.42007,-0.00408
6.75479,-0.00477
8.13164,0.00137
7.67611,-0.00251
3.80582,0.00142
-1.00000,0.08289
10.68350,-0.00293
9.40388,0.00476
8.33581,-0.00357
8.81280,0.00243
10.12540,-0.00115
10.95640,0.00208
6.94786,-0.00784
6.92403,-0.00036
5.96083,0.02808
4.55262,-0.03007
4.02300,0.02428
2.73192,-0.15139
1.75911,0.30392
2.73449,-0.15139
4.03509,0.02428
0.00000,-0.22501
11.55426,0.00013
9.31314,-0.00064
8.25109,-0.00095
12.00346,-0.00059
6.41071,-0.00852
4.87484,0.00402
2.87363,0.04500
2.87073,0.04500
4.88868,0.00402
-1.00000,0.09641
7.11260,0.00343
6.64070,-0.00550
5.49045,0.00963
4.72094,0.01239
5.35294,0.00440
6.52904,-0.01188
5.20512,-0.00659
4.22549,-0.04099
3.14319,0.10297
3.15675,-0.00875
2.75930,-0.17685
1.75553,0.31378
2.70186,-0.12479
4.00901,-0.01292
4.54395,0.02702
4.04405,-0.00543
0.00000,-0.25105
5.62984,-0.00648
4.84932,0.00846
2.80674,0.04348
4.90452,0.00922
4.47747,0.01680
5.27109,0.00054
6.17755,0.00054
3.94470,-0.00691
5.45566,-0.00891
7.39534,0.00180
7.22084,0.00261
-1.00000,0.10998
11.41799,0.00096
9.91004,0.00316
9.21059,-0.00270
7.82700,0.00561
7.08673,-0.01280
7.95662,0.00561
9.32312,-0.00270
5.58619,0.01150
5.03164,-0.01104
5.18565,0.01979
4.01882,-0.00269
4.52344,0.00529
4.01327,-0.00014
2.72229,-0.11119
1.76101,0.25447
2.71520,-0.13412
0.00000,-0.20121
11.82223,-0.00046
11.89651,-0.00046
11.86280,-0.00046
9.86565,-0.00011
7.43071,-0.00021
7.71385,-0.00021
10.05067,-0.00011
6.03250,-0.00829
5.61162,0.00032
4.87378,0.00545
2.86044,0.03680
2.86160,0.05281
-1.00000,0.08713
11.22517,0.00450
10.30159,-0.00092
8.99128,0.00205
8.61874,-0.00139
8.24122,0.00085
6.81381,-0.01395
6.04586,0.02081
6.73557,-0.00606
4.54540,-0.01320
4.02016,0.01094
2.72585,-0.13919
1.75682,0.29139
2.72847,-0.13919
4.01937,0.01094
0.00000,-0.22377
11.13551,-0.00141
11.19625,-0.00141
12.20291,-0.00141
8.71752,0.00001
8.57180,0.00001
6.57211,0.00440
4.86202,0.00571
2.86173,0.04367
2.86529,0.04367
4.88705,0.00571
-1.00000,0.09726
4.01313,-0.00763
4.52329,0.01338
4.01724,-0.01837
2.71373,-0.12194
1.76001,0.25076
2.72280,-0.10387
0.00000,-0.20532
5.18581,0.02848
5.58316,0.00892
5.03436,-0.01221
7.08448,-0.01208
7.82830,0.00710
9.20717,-0.00496
9.81635,0.00512
9.29025,-0.00194
7.96866,0.00322
4.87378,0.00686
5.61134,-0.00095
2.85964,0.05071
2.86094,0.03531
6.03208,-0.00868
7.44438,0.00068
9.90601,0.00012
10.90497,-0.00132
7.74099,-0.00068
-1.00000,0.08927
5.38686,0.01277
5.61597,-0.05254
6.85383,0.01144
7.85735,0.00324
9.07394,-0.00504
9.40867,0.00397
8.58499,-0.00504
7.29043,0.00324
5.26544,0.06401
6.16318,-0.01241
4.02949,-0.04083
4.53718,0.03051
4.02359,-0.00778
2.72982,-0.11755
1.76008,0.27705
2.72568,-0.12818
0.00000,-0.21822
4.50190,-0.00017
5.55313,-0.00017
6.26348,-0.00017
7.85147,-0.00030
9.88709,0.00078
10.43002,-0.00068
9.07719,0.00078
6.79068,-0.00030
5.62071,-0.00799
4.87863,0.00691
2.86538,0.03820
2.85565,0.04895
-1.00000,0.09554
10.07279,0.00154
8.75978,0.00941
8.64159,0.00154
7.62834,-0.00925
6.36795,-0.02449
5.19251,0.05055
5.32175,-0.01565
4.02848,-0.02270
4.53482,0.01538
4.01988,0.00009
2.72630,-0.11955
1.75870,0.26751
2.72526,-0.12560
0.00000,-0.21440
10.36651,-0.00104
10.91437,-0.00104
10.11847,-0.00104
8.96256,-0.00183
7.82183,-0.00104
8.66114,-0.00104
9.57964,-0.00104
7.52698,0.00286
8.05631,0.00286
6.46975,0.00725
5.62018,-0.00382
4.87500,0.00543
2.86132,0.03949
2.88397,0.04452
-1.00000,0.09508
9.41255,0.00730
8.05148,0.00048
8.17154,-0.00203
7.90413,0.00551
6.66652,0.00178
5.36552,0.01413
5.60924,-0.04838
6.96032,0.00290
5.27150,0.06497
6.19056,-0.01034
4.03001,-0.04078
4.53588,0.02412
4.02381,-0.00527
2.72997,-0.11690
1.76057,0.27769
2.72652,-0.12684
0.00000,-0.21822
9.53015,-0.00213
10.21783,-0.00213
9.71852,-0.00213
8.80425,-0.00189
8.07848,-0.00189
6.79581,-0.00069
6.81317,-0.00069
5.43451,-0.00048
4.49668,-0.00048
7.28543,0.00160
7.06777,0.00160
5.61975,-0.00628
4.87904,0.00685
2.86534,0.03726
2.85512,0.04787
-1.00000,0.09351
